previous_education_percentage,annual_income,other_scholarship,eligible,academic_percentile,financial_need_index,scholarship_history_score,top_student_flag,low_income_flag,egrantz_eligible,level_PG,level_UG,stream_BA Economics,stream_BA English,stream_BCom Finance,stream_BSc Chemistry,stream_BSc Mathematics,stream_BSc Physics,stream_MA English,stream_MCom Finance,stream_MSc Mathematics,gender_Female,gender_Male,caste_category_General,caste_category_OBC,caste_category_SC,caste_category_ST
72.7,495415,0,0,0.727,2.0185056598898705e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
78.8,171719,1,0,0.7879999999999999,5.823433496389471e-06,1.5,0,1,0,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
81.6,134811,0,1,0.816,7.417737293416017e-06,0.0,0,1,0,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
74.9,478254,0,0,0.7490000000000001,2.0909347523810518e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
64.1,664891,0,0,0.6409999999999999,1.5040036577368955e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
60.7,65294,0,1,0.607,1.5315108354391606e-05,0.0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
67.3,335226,0,0,0.6729999999999999,2.9830532743484266e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
66.8,534696,0,0,0.6679999999999999,1.8702180861310238e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
71.8,561851,0,0,0.718,1.7798281397948214e-06,0.0,0,0,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
74.9,478254,0,0,0.7490000000000001,2.0909347523810518e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
96.9,346608,0,1,0.9690000000000001,2.8850953091235367e-06,0.0,1,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
99.0,480836,0,0,0.99,2.079706844523196e-06,0.0,1,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
83.3,49612,0,1,0.833,2.015600749803479e-05,0.0,0,1,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
68.9,518934,0,0,0.6890000000000001,1.92702361567441e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
80.1,119699,0,1,0.8009999999999999,8.35421888053467e-06,0.0,0,1,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
87.3,612190,0,0,0.873,1.6334771337703429e-06,0.0,1,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
50.0,583956,0,0,0.5,1.7124548554088742e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
72.9,637517,0,0,0.7290000000000001,1.5685831615734772e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
83.9,109213,0,1,0.8390000000000001,9.156335268372187e-06,0.0,0,1,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
82.9,239178,0,1,0.8290000000000001,4.180969065009888e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
59.5,220018,0,0,0.595,4.545062017371227e-06,0.0,0,0,1,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
68.8,655553,0,0,0.688,1.5254273484716743e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
71.9,476620,0,0,0.7190000000000001,2.098103104982785e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
67.1,76197,0,1,0.6709999999999999,1.312370403422662e-05,0.0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
86.1,392583,0,0,0.861,2.547225561917959e-06,0.0,1,0,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
60.3,477592,0,0,0.603,2.0938330335662373e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
78.8,343677,1,0,0.7879999999999999,2.9097003590570244e-06,1.5,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
66.9,603435,0,0,0.669,1.6571765688490577e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
72.7,319674,0,0,0.727,3.128177054821303e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
60.3,283135,1,0,0.603,3.531871609403255e-06,1.5,0,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
67.3,137709,0,0,0.6729999999999999,7.261636772928618e-06,0.0,0,1,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
56.6,639935,0,0,0.5660000000000001,1.5626562656265627e-06,0.0,0,0,1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
83.8,464774,0,0,0.838,2.1515787208864502e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
73.8,172110,0,0,0.738,5.810203880054151e-06,0.0,0,1,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
65.1,259465,0,0,0.6509999999999999,3.8540695119977185e-06,0.0,0,0,1,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
80.2,597530,0,0,0.802,1.673553338655233e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
76.3,671294,0,0,0.763,1.4896580489948533e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
89.0,449341,1,0,0.89,2.225476363215546e-06,1.5,1,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
71.6,321660,0,0,0.716,3.108863057691172e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
75.4,573994,0,0,0.754,1.7421754544900216e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
56.0,401241,0,0,0.56,2.4922615279556977e-06,0.0,0,0,1,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
69.0,400396,0,0,0.69,2.4975212101988777e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
58.2,74863,0,1,0.5820000000000001,1.3357555033126736e-05,0.0,0,1,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
81.7,391762,0,0,0.8170000000000001,2.552563667319272e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
66.1,564814,0,0,0.6609999999999999,1.770491222789763e-06,0.0,0,0,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
74.2,538821,0,0,0.742,1.8559004643462962e-06,0.0,0,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
78.3,648109,0,0,0.7829999999999999,1.5429479563654318e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
73.3,600402,0,0,0.733,1.6655479736110579e-06,0.0,0,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
72.5,357909,0,0,0.725,2.793998491240815e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
57.5,481411,0,0,0.575,2.0772228361569718e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
68.9,617560,0,0,0.6890000000000001,1.6192732377854171e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
75.9,500935,0,0,0.759,1.996262995672102e-06,0.0,0,0,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
85.7,407781,0,0,0.857,2.452290684728605e-06,0.0,1,0,1,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
74.9,478254,0,0,0.7490000000000001,2.0909347523810518e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
70.2,319892,0,0,0.7020000000000001,3.1260452713876203e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
64.2,690166,0,0,0.642,1.448924680548331e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
71.8,266949,0,1,0.718,3.7460198539052255e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
71.0,555652,0,0,0.71,1.7996843353675764e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
69.8,326119,0,0,0.698,3.066355942597817e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
73.8,632960,0,0,0.738,1.5798761693058498e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
78.0,585274,0,0,0.78,1.7085985220622785e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
61.3,626137,0,0,0.613,1.5970920148593441e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
55.4,592355,0,0,0.5539999999999999,1.6881740034708858e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
82.3,671512,1,0,0.823,1.4891744463621702e-06,1.5,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
75.9,465040,1,0,0.759,2.1503480338292754e-06,1.5,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
69.8,251248,0,0,0.698,3.980115343742662e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
58.1,50169,0,1,0.581,1.9932230416583615e-05,0.0,0,1,0,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
63.1,346560,0,0,0.631,2.885494905658744e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
81.6,597506,0,0,0.816,1.6736205600938565e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
75.7,372828,0,0,0.757,2.6821947863497745e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
66.2,640363,0,0,0.662,1.5616118332698277e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
63.2,52149,0,1,0.632,1.9175455417066155e-05,0.0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
65.6,193826,0,1,0.6559999999999999,5.159239940771926e-06,0.0,0,1,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
65.5,575847,0,0,0.655,1.7365693724732916e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
81.3,563654,0,0,0.813,1.7741348874754948e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
65.5,575847,0,0,0.655,1.7365693724732916e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
86.3,311254,0,1,0.863,3.212799794380813e-06,0.0,1,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
70.1,566520,0,0,0.701,1.7651596322113391e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
85.0,351207,0,0,0.85,2.8473155508986127e-06,0.0,1,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
60.7,65294,0,0,0.607,1.5315108354391606e-05,0.0,0,1,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
53.9,512740,0,0,0.539,1.9503023943862498e-06,0.0,0,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
87.4,505749,1,0,0.8740000000000001,1.977261492832427e-06,1.5,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
70.3,106629,0,1,0.703,9.37822376441902e-06,0.0,0,1,1,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
63.7,256689,0,0,0.637,3.895749737036893e-06,0.0,0,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
72.5,461455,0,0,0.725,2.167053846953989e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
63.1,346560,0,0,0.631,2.885494905658744e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
76.8,531577,0,0,0.768,1.8811914714303452e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
70.6,86101,0,1,0.706,1.1614132075909967e-05,0.0,0,1,0,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
55.1,316399,0,0,0.551,3.1605562579013908e-06,0.0,0,0,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
78.4,384111,0,0,0.784,2.6034073395259714e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
75.3,576345,0,0,0.753,1.7350688648832473e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
66.4,98376,0,0,0.664,1.0164977586224422e-05,0.0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
59.7,286090,0,0,0.597,3.4953913265359623e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
69.8,251248,0,1,0.698,3.980115343742662e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
59.7,307803,0,0,0.597,3.248820678093852e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
84.3,397127,0,0,0.843,2.5180798130577545e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
72.9,522630,0,0,0.7290000000000001,1.9133958758665292e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
55.1,316399,0,0,0.551,3.1605562579013908e-06,0.0,0,0,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
75.3,576345,0,0,0.753,1.7350688648832473e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
65.2,439321,0,0,0.652,2.2762347435366316e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
70.9,686270,0,0,0.7090000000000001,1.4571503094258681e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
70.2,356042,0,0,0.7020000000000001,2.8086495170527156e-06,0.0,0,0,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
77.6,78228,0,1,0.7759999999999999,1.2782983292640837e-05,0.0,0,1,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
75.9,203313,0,0,0.759,4.9185004475835405e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
66.8,547423,1,0,0.6679999999999999,1.8267375927982697e-06,1.5,0,0,0,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
73.3,348768,0,0,0.733,2.8672273051790726e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
83.4,516560,1,0,0.8340000000000001,1.9358797896085845e-06,1.5,0,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
85.0,295827,0,0,0.85,3.380342631529132e-06,0.0,1,0,1,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
71.8,266949,0,0,0.718,3.7460198539052255e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
80.7,421371,0,0,0.807,2.373199927854722e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
69.2,104477,0,0,0.6920000000000001,9.571393020540209e-06,0.0,0,1,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
57.1,58159,0,0,0.5710000000000001,1.71939477303989e-05,0.0,0,1,0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
80.2,305668,0,0,0.802,3.2715126493036587e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
86.3,311254,0,0,0.863,3.212799794380813e-06,0.0,1,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
84.3,397127,0,0,0.843,2.5180798130577545e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
81.1,62618,0,1,0.8109999999999999,1.5969593893227296e-05,0.0,0,1,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
70.0,212693,0,1,0.7,4.7015900777643e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
85.4,454541,0,0,0.8540000000000001,2.200016720127073e-06,0.0,1,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
77.0,519452,0,0,0.77,1.925101982277511e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
70.2,356042,0,0,0.7020000000000001,2.8086495170527156e-06,0.0,0,0,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
72.3,573816,0,0,0.723,1.7427158832868318e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
75.2,381645,0,0,0.752,2.6202292176519603e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
80.3,663617,0,0,0.8029999999999999,1.5068910126006227e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
82.4,90586,1,0,0.8240000000000001,1.1039111572300661e-05,1.5,0,1,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
73.5,286150,0,1,0.735,3.4946584146132636e-06,0.0,0,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
68.8,483329,0,0,0.688,2.06897978606749e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
66.3,248515,1,0,0.6629999999999999,4.023885786025849e-06,1.5,0,0,1,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
66.9,467704,0,0,0.669,2.1380998706449576e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
69.2,467062,0,0,0.6920000000000001,2.141038789199744e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
67.3,650153,0,0,0.6729999999999999,1.5380971277574236e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
64.4,135307,1,0,0.644,7.39054601353948e-06,1.5,0,1,0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
79.6,390081,1,0,0.7959999999999999,2.563563558431304e-06,1.5,0,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
71.9,315484,0,0,0.7190000000000001,3.1697228077404632e-06,0.0,0,0,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
64.9,555274,0,0,0.649,1.8009094592769348e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
64.1,664891,0,0,0.6409999999999999,1.5040036577368955e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
86.4,608041,0,0,0.8640000000000001,1.6446232332634916e-06,0.0,1,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
73.4,178734,1,0,0.7340000000000001,5.594875094413517e-06,1.5,0,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
83.3,513682,0,0,0.833,1.9467258990466884e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
77.3,450946,0,0,0.773,2.217555499870273e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
66.8,534696,0,0,0.6679999999999999,1.8702180861310238e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
61.3,626137,0,0,0.613,1.5970920148593441e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
76.1,607264,1,0,0.7609999999999999,1.6467275406947544e-06,1.5,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
64.9,618558,0,0,0.649,1.6166606580778876e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
81.6,584876,0,0,0.816,1.7097611976535237e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
74.3,227306,0,0,0.743,4.3993365800437294e-06,0.0,0,0,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
81.9,257530,0,0,0.8190000000000001,3.883027674338235e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
67.8,127704,0,1,0.6779999999999999,7.830546963705415e-06,0.0,0,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
73.0,213040,0,1,0.73,4.693932153904647e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
75.3,121183,0,0,0.753,8.251914444151043e-06,0.0,0,1,0,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
57.3,186874,0,1,0.573,5.351170568561873e-06,0.0,0,1,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
54.8,600297,1,0,0.5479999999999999,1.6658392998144255e-06,1.5,0,0,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
72.6,187310,0,1,0.726,5.338714757809205e-06,0.0,0,1,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
83.8,464774,0,0,0.838,2.1515787208864502e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
80.2,305668,0,0,0.802,3.2715126493036587e-06,0.0,0,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
81.3,557257,0,0,0.813,1.7945009313459833e-06,0.0,0,0,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
68.9,518934,0,0,0.6890000000000001,1.92702361567441e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
70.2,316944,0,1,0.7020000000000001,3.1551215510577545e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
57.1,58159,0,1,0.5710000000000001,1.71939477303989e-05,0.0,0,1,0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
70.1,245967,0,0,0.701,4.065569504976257e-06,0.0,0,0,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
58.8,527953,0,0,0.588,1.8941044106115306e-06,0.0,0,0,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
59.7,292801,0,0,0.597,3.415277218051789e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
76.3,355614,0,0,0.763,2.812029863757153e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False
72.5,604297,0,0,0.725,1.6548126917514207e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
74.0,647534,1,0,0.74,1.5443180677492337e-06,1.5,0,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
66.4,98376,0,0,0.664,1.0164977586224422e-05,0.0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
57.0,632863,0,0,0.57,1.5801183192597462e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
76.3,286462,1,0,0.763,3.4908522217528964e-06,1.5,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
60.5,113988,1,0,0.605,8.772776320522156e-06,1.5,0,1,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
58.5,647561,0,0,0.585,1.5442536776401333e-06,0.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
61.9,407838,0,0,0.619,2.4519479500489164e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
82.2,534183,0,0,0.8220000000000001,1.8720141374507661e-06,0.0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
69.4,118007,0,1,0.6940000000000001,8.474001762592366e-06,0.0,0,1,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
85.7,407781,0,0,0.857,2.452290684728605e-06,0.0,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
57.5,481411,0,0,0.575,2.0772228361569718e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
92.0,51216,1,0,0.92,1.9524767167151533e-05,1.5,1,1,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
74.9,167196,1,0,0.7490000000000001,5.980968558048291e-06,1.5,0,1,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
70.1,245967,0,0,0.701,4.065569504976257e-06,0.0,0,0,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
66.4,535871,0,0,0.664,1.8661172817389227e-06,0.0,0,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
79.6,458998,0,0,0.7959999999999999,2.1786539839956076e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
78.3,648109,0,0,0.7829999999999999,1.5429479563654318e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
69.6,634534,0,0,0.696,1.5759571970025293e-06,0.0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
67.6,111809,0,1,0.6759999999999999,8.943743851176102e-06,0.0,0,1,0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
78.4,384111,0,0,0.784,2.6034073395259714e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
59.7,307803,0,0,0.597,3.248820678093852e-06,0.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
64.2,109812,0,1,0.642,9.106389953830603e-06,0.0,0,1,0,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
58.2,181450,0,1,0.5820000000000001,5.511129726482632e-06,0.0,0,1,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
77.9,295170,0,1,0.779,3.3878666942213156e-06,0.0,0,0,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
63.8,376813,0,0,0.638,2.6538292101673506e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
53.5,598571,0,0,0.535,1.67064279652239e-06,0.0,0,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
76.6,337750,0,0,0.7659999999999999,2.9607610340161834e-06,0.0,0,0,0,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
